Setting	Current1	Current2	Current3	Current4	Current5	Current6	Current7	Current8	269	29	293	53	325	85	389	149	270	30	294	54	326	86	390	150	1	2	4	8	16	32	64	128	256	3	5	9	17	33	65	129	257	6	10	18	34	66	130	258	12	20	36	68	132	260	24	40	72	136	264	48	80	144	272	96	160	288	192	320	384
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1082443	1286194	1607685	1369128	1046671	750705	1380474	783296	747964	22148	15913	8403	4836	339	9701	375	344	19096	8303	6346	417	10390	402	402	840	699	32587	975	489	13012	721	505	44309	546	5853	331	658	14550	404	500	228	409	570	6044	272
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1082195	1280718	1607008	1363250	1046396	749927	1377536	782264	747350	21785	15811	8634	4939	362	9648	357	301	19050	8094	6278	399	10279	391	409	884	755	32263	953	484	13221	758	452	43708	539	5939	352	640	14387	426	478	251	405	566	5979	298
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083865	1283162	1602707	1364574	1048196	747217	1377239	782284	747314	22105	15526	8376	4768	366	9573	366	335	19017	8041	6315	386	10390	399	449	914	754	32272	937	489	13193	715	441	44262	587	5768	328	651	14541	433	506	227	421	620	6121	253
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1086425	1286041	1603307	1368758	1048915	747654	1383529	784777	747142	21875	15811	8466	4884	335	9674	362	350	19172	8090	6277	386	10422	420	409	838	736	32605	1006	483	13295	745	504	44246	552	5862	306	664	14677	415	509	262	460	557	6015	312
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1086335	1285761	1607185	1366062	1048622	746674	1380064	781208	746124	22041	15710	8342	4980	406	9778	338	335	19191	8352	6258	433	10083	409	428	879	736	32769	977	527	13177	704	471	44485	533	5745	347	634	14630	433	443	247	426	561	6126	294
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1085519	1285384	1604877	1365747	1049077	746347	1379210	780626	746656	22209	15622	8525	4959	387	9712	353	332	19208	8226	6318	408	10311	387	405	823	739	32419	926	509	13315	686	450	44431	530	5795	329	654	14519	447	505	238	436	550	6070	291
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089304	1290328	1601085	1371858	1051313	744064	1381983	778311	744109	22163	15897	8335	5049	356	9683	377	340	19106	8217	6367	422	10342	394	443	872	772	32488	965	468	13351	687	479	44583	504	5891	301	610	14331	396	487	231	416	499	6102	297
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086104	1287280	1600720	1372237	1050874	743969	1380776	779751	744809	22147	15662	8519	4905	356	9771	372	293	19249	8098	6405	429	10620	392	408	856	707	32369	955	473	13289	634	501	44003	493	5855	307	656	14604	394	439	214	415	533	6045	308
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1085251	1285350	1599432	1368540	1048771	741524	1378417	780762	741197	22157	15802	8291	5005	363	9603	338	340	19491	8322	6227	421	10363	412	421	929	774	32209	945	494	12871	705	442	44556	539	5764	301	625	14299	405	484	245	433	534	5928	262
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1085275	1282309	1594618	1367760	1047173	739582	1379696	776945	741620	22626	15590	8524	4965	380	9323	372	293	19039	8072	6263	387	10543	384	452	897	721	32164	864	487	13109	694	493	44382	531	5922	325	616	14310	428	486	247	415	589	5987	269
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1085769	1282586	1596760	1368627	1046307	739648	1376864	778145	741506	21825	15679	8392	4834	355	9492	372	333	18949	8203	6232	383	10412	371	448	793	710	32217	901	499	13113	636	455	44210	517	5756	321	666	14502	431	437	234	428	549	6046	269
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086659	1289953	1584759	1374095	1052712	731859	1382221	776517	740900	22435	15534	8383	4943	364	9658	373	313	19293	8357	6387	421	10448	427	408	868	707	31902	930	523	12891	696	443	44435	526	5922	310	630	14218	380	511	262	416	576	5991	279
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087346	1290943	1593249	1374357	1048110	736770	1381003	773791	739400	22308	15778	8382	4968	343	9697	354	323	19021	8399	6227	403	10397	403	434	827	728	32538	877	497	12973	741	463	44894	510	5865	297	652	14539	392	496	238	423	542	5918	261
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1088433	1287299	1595966	1373667	1051742	737585	1380008	777041	739543	22416	15586	8473	4929	357	9755	385	309	19066	8274	6240	398	10346	360	403	857	737	32295	941	499	13130	678	487	44451	512	5874	317	639	14440	379	511	235	411	560	5956	278
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1089440	1290451	1590186	1376768	1048078	734590	1381105	774381	740450	22281	15868	8333	4941	340	9478	381	335	19068	8237	6265	409	10310	351	411	874	733	32078	915	512	13181	704	480	44625	523	5811	348	654	14402	402	498	229	390	554	6029	281
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091086	1293173	1583996	1382739	1053688	729693	1386828	772526	739848	21991	15356	8504	5117	363	9811	370	338	19107	8180	6370	414	10567	405	417	875	705	31997	948	463	13095	701	444	45089	563	5831	334	656	14316	409	453	224	425	548	5971	264
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1089266	1291072	1585068	1373610	1052686	731284	1379785	768018	736771	22279	15859	8353	5005	361	9880	363	340	18903	8389	6382	418	10405	331	400	868	676	32295	902	485	12900	676	456	44741	524	5736	354	630	14418	413	471	222	395	548	6070	261
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1092025	1292823	1579505	1377387	1055255	726194	1381191	771097	735405	22333	15813	8371	4987	352	9650	369	350	19222	8287	6349	412	10396	381	419	864	682	31884	908	479	12894	704	484	44822	571	5878	296	643	14322	406	476	241	434	536	6004	261
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1093282	1294975	1579436	1382034	1053092	725928	1385742	767891	735281	22423	15920	8457	5100	331	9671	371	329	18915	8366	6378	405	10460	404	415	891	674	32155	905	478	13131	679	482	44886	497	5805	343	651	14385	419	459	212	400	506	6135	263
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091359	1293689	1581154	1382580	1052470	725815	1385843	772783	738392	22537	15862	8583	5081	327	9876	386	315	19073	8483	6322	383	10488	360	403	821	761	31867	942	468	13066	701	459	44813	519	6006	291	646	14478	406	451	230	406	539	6061	247
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1089286	1294153	1586112	1377248	1049624	729873	1383032	774058	737527	22260	15967	8455	5032	381	9629	347	314	19266	8359	6493	384	10403	403	413	843	658	31890	925	487	13010	732	467	44754	520	5849	314	666	14413	387	472	220	416	549	6035	271
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1088960	1294822	1583600	1380002	1050182	729984	1382001	773956	739138	22625	15662	8428	4921	338	9745	361	342	19092	8485	6389	422	10501	386	389	878	680	31762	959	486	13112	711	449	44796	509	5984	318	611	14481	406	503	246	375	570	5998	270
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1090997	1289822	1585201	1380156	1049242	730347	1383242	771619	737588	22149	15998	8368	4938	337	9614	369	324	18943	8344	6504	383	10430	397	413	901	719	32001	906	485	13064	691	440	45004	556	5996	325	619	14416	392	457	238	428	573	6139	298
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089308	1288268	1587839	1374191	1047170	733122	1377792	769355	736582	22090	15789	8440	4950	365	9631	367	351	19058	8329	6229	414	10346	391	420	858	717	32414	933	472	13167	715	501	44371	513	5845	331	614	14622	389	491	218	453	552	6038	309
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1090779	1293407	1593089	1379889	1051058	733225	1380525	771918	738533	22496	15721	8436	5058	387	9666	396	336	18980	8431	6314	402	10251	394	470	831	787	32225	914	522	13258	695	400	44806	497	5902	353	649	14453	428	468	225	429	573	6139	287
9111	1.7620	1.7432	1.7610	1.7098	1.7617	1.8730	1.8957	1.8834	1.9948	1.8362	1.7000	1.8872	1.7000	1.7924	0.0000	1.8975	1.7000	1.8475	1.8634	1.7588	1.7571	1.7750	1.8109	1.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089214	1288978	1586967	1376236	1051497	732903	1380033	771513	736683	22449	15637	8396	5057	340	9667	317	316	19385	8410	6337	409	10338	387	450	882	686	32265	939	476	12861	694	450	44415	523	5856	297	645	14145	390	500	220	451	534	6199	269
