0.0167678	0.00008082	1540
0.01679511	0.00006945	1540.001
0.01678419	0.00007514	1540.002
0.01677327	0.00005808	1540.003
0.01680603	0.00006945	1540.004
0.01676234	0.00007514	1540.005
0.0167678	0.00006377	1540.006
0.01678419	0.00007514	1540.007
0.01672411	0.00007514	1540.008
0.01675142	0.00007514	1540.009
0.01677873	0.00007514	1540.010001
0.01672957	0.00006377	1540.011001
0.01677873	0.00006377	1540.012001
0.01677873	0.00006377	1540.013001
0.01678965	0.00006377	1540.014001
0.01681696	0.00006945	1540.015001
0.01680057	0.00007514	1540.016001
0.0167678	0.00006945	1540.017001
0.01676234	0.00007514	1540.018001
0.01674596	0.00008651	1540.019001
0.0167678	0.00006945	1540.020001
0.0167678	0.00006945	1540.021001
0.01676234	0.00006945	1540.022001
0.01679511	0.00007514	1540.023001
0.01687157	0.00008651	1540.024001
0.0168115	0.00007514	1540.025001
0.01676234	0.00007514	1540.026001
0.01677327	0.00007514	1540.027001
0.01674596	0.00006945	1540.028001
0.0168115	0.00007514	1540.029001
0.01686065	0.00006945	1540.030002
0.01689342	0.00008082	1540.031002
0.01682788	0.00007514	1540.032002
0.01678419	0.00006945	1540.033002
0.01680603	0.00008082	1540.034002
0.01678419	0.00007514	1540.035002
0.01681696	0.00007514	1540.036002
0.01682242	0.00006945	1540.037002
0.0167678	0.00007514	1540.038002
0.01677873	0.00007514	1540.039002
0.01678965	0.00006945	1540.040002
0.01685519	0.00008082	1540.041002
0.01685519	0.00007514	1540.042002
0.01683334	0.00006945	1540.043002
0.01677873	0.00007514	1540.044002
0.01682242	0.00006945	1540.045002
0.01678965	0.00006377	1540.046002
0.01678965	0.00007514	1540.047002
0.01680057	0.00007514	1540.048002
0.01684426	0.00007514	1540.049002
0.01687157	0.00007514	1540.050003
0.01690434	0.00006945	1540.051003
0.01692072	0.00006377	1540.052003
0.01692619	0.00007514	1540.053003
0.01690434	0.00007514	1540.054003
0.01691526	0.00007514	1540.055003
0.01684973	0.00006945	1540.056003
0.01684426	0.00007514	1540.057003
0.01681696	0.00006945	1540.058003
0.01680057	0.00008082	1540.059003
0.01679511	0.00007514	1540.060003
0.01682242	0.00006377	1540.061003
0.01680057	0.00006945	1540.062003
0.01685519	0.00006377	1540.063003
0.01687157	0.00006377	1540.064003
0.01687157	0.00006377	1540.065003
0.01678965	0.00006377	1540.066003
0.01679511	0.00008082	1540.067003
0.01684426	0.00006945	1540.068003
0.01684973	0.00006945	1540.069003
0.0169098	0.00006945	1540.070004
0.01694257	0.00006377	1540.071004
0.01688249	0.00007514	1540.072004
0.01684426	0.00006945	1540.073004
0.0168388	0.00007514	1540.074004
0.0168388	0.00006945	1540.075004
0.01684973	0.00007514	1540.076004
0.0168388	0.00007514	1540.077004
0.01684426	0.00007514	1540.078004
0.01687703	0.00008082	1540.079004
0.01684426	0.00006377	1540.080004
0.0168115	0.00006945	1540.081004
0.01680603	0.00006945	1540.082004
0.01683334	0.00006945	1540.083004
0.01687157	0.00006945	1540.084004
0.01687703	0.00006945	1540.085004
0.01688249	0.00007514	1540.086004
0.01680057	0.00007514	1540.087004
0.0168388	0.00006945	1540.088004
0.01686065	0.00007514	1540.089004
0.01682788	0.00007514	1540.090005
0.0168388	0.00008082	1540.091005
0.01683334	0.00007514	1540.092005
0.01686065	0.00006377	1540.093005
0.01682242	0.00006945	1540.094005
0.0168388	0.00007514	1540.095005
0.01690434	0.00006377	1540.096005
0.01687703	0.00007514	1540.097005
0.01687157	0.00008082	1540.098005
0.01688796	0.00008082	1540.099005
0.01682788	0.00007514	1540.100005
0.01682788	0.00006377	1540.101005
0.01680603	0.00007514	1540.102005
0.01686065	0.00006945	1540.103005
0.01684973	0.00006377	1540.104005
0.01685519	0.00006945	1540.105005
0.01689888	0.00008082	1540.106005
0.01689888	0.00007514	1540.107005
0.01690434	0.00007514	1540.108005
0.01688249	0.00007514	1540.109005
0.0168115	0.00006945	1540.110006
0.01678419	0.00007514	1540.111006
0.01678965	0.00008082	1540.112006
0.01678419	0.00006945	1540.113006
0.0168115	0.00008082	1540.114006
0.01687703	0.00008082	1540.115006
0.01688249	0.00007514	1540.116006
0.01683334	0.00006945	1540.117006
0.01683334	0.00006945	1540.118006
0.01688249	0.00007514	1540.119006
0.01688796	0.00006945	1540.120006
0.01686611	0.00008082	1540.121006
0.01688249	0.00006377	1540.122006
0.01687157	0.00008082	1540.123006
0.01684426	0.00007514	1540.124006
0.01680057	0.00008082	1540.125006
0.01682242	0.00008082	1540.126006
0.0168388	0.00008082	1540.127006
0.01678965	0.00006945	1540.128006
0.01679511	0.00006945	1540.129006
0.01684426	0.00007514	1540.130007
0.0168388	0.00006945	1540.131007
0.01679511	0.00007514	1540.132007
0.01677873	0.00006945	1540.133007
0.01673504	0.00006945	1540.134007
0.01675142	0.00007514	1540.135007
0.01675688	0.00007514	1540.136007
0.01672957	0.00007514	1540.137007
0.01675142	0.00007514	1540.138007
0.01678419	0.00008082	1540.139007
0.01677327	0.00007514	1540.140007
0.01677327	0.00007514	1540.141007
0.01675688	0.00006945	1540.142007
0.01675142	0.00006945	1540.143007
0.0167405	0.00007514	1540.144007
0.01682242	0.00007514	1540.145007
0.0168115	0.00007514	1540.146007
0.0168115	0.00006945	1540.147007
0.01678965	0.00006945	1540.148007
0.01676234	0.00007514	1540.149007
0.0167405	0.00007514	1540.150008
0.01675688	0.00006377	1540.151008
0.01678419	0.00006945	1540.152008
0.01676234	0.00006945	1540.153008
0.01678965	0.00006945	1540.154008
0.01681696	0.00008082	1540.155008
0.01680603	0.00006945	1540.156008
0.0168115	0.00006945	1540.157008
0.01684426	0.00007514	1540.158008
0.01687157	0.00006945	1540.159008
0.01684973	0.00007514	1540.160008
0.01682242	0.00006945	1540.161008
0.01686065	0.00007514	1540.162008
0.0168115	0.00007514	1540.163008
0.0167678	0.00006945	1540.164008
0.01674596	0.00007514	1540.165008
0.01677873	0.00007514	1540.166008
0.01678419	0.00006945	1540.167008
0.01676234	0.00006945	1540.168008
0.01680603	0.00007514	1540.169008
0.0168115	0.00006945	1540.170009
0.01678965	0.00006945	1540.171009
0.01678965	0.00007514	1540.172009
0.01682242	0.00006945	1540.173009
0.01684426	0.00007514	1540.174009
0.0168115	0.00007514	1540.175009
0.01682242	0.00007514	1540.176009
0.01675688	0.00008082	1540.177009
0.01682242	0.00006945	1540.178009
0.01680603	0.00006945	1540.179009
0.01685519	0.00007514	1540.180009
0.01687703	0.00007514	1540.181009
0.01687157	0.00008082	1540.182009
0.01686611	0.00006945	1540.183009
0.01684973	0.00006377	1540.184009
0.01678965	0.00006945	1540.185009
0.01680603	0.00006945	1540.186009
0.01680057	0.00007514	1540.187009
0.0168115	0.00007514	1540.188009
0.01681696	0.00006945	1540.189009
0.01686611	0.00007514	1540.19001
0.01681696	0.00007514	1540.19101
0.01677327	0.00008082	1540.19201
0.01675688	0.00007514	1540.19301
0.01679511	0.00006945	1540.19401
0.01676234	0.00006945	1540.19501
0.01677327	0.00008082	1540.19601
0.01680057	0.00006945	1540.19701
0.01676234	0.00007514	1540.19801
0.01675688	0.00008082	1540.19901
0.01673504	0.00007514	1540.20001
0.01674596	0.00007514	1540.20101
0.01675688	0.00007514	1540.20201
0.01682242	0.00008082	1540.20301
0.01680057	0.00006945	1540.20401
0.01680603	0.00006945	1540.20501
0.01677873	0.00006945	1540.20601
0.01680603	0.00007514	1540.20701
0.01677327	0.00008082	1540.20801
0.01678965	0.00007514	1540.20901
0.01679511	0.00008082	1540.210011
0.01682242	0.00007514	1540.211011
0.01678419	0.00007514	1540.212011
0.01679511	0.00006945	1540.213011
0.01678965	0.00010925	1540.214011
0.01682242	0.00007514	1540.215011
0.0168115	0.00006377	1540.216011
0.01679511	0.00007514	1540.217011
0.01682242	0.00007514	1540.218011
0.0168115	0.00006945	1540.219011
0.01682242	0.00006945	1540.220011
0.01682242	0.00007514	1540.221011
0.0168388	0.00007514	1540.222011
0.01681696	0.00008651	1540.223011
0.01682788	0.00008082	1540.224011
0.01680057	0.00007514	1540.225011
0.01678965	0.00007514	1540.226011
0.01679511	0.00008082	1540.227011
0.01680057	0.00006377	1540.228011
