Setting	Current1	Current2	Current3	Current4	Current5	Current6	Current7	Current8	15	263	27	275	43	291	75	323	141	389	153	401	169	417	201	449	1	2	4	8	16	32	64	128	256	3	5	9	17	33	65	129	257	6	10	18	34	66	130	258	12	20	36	68	132	260	24	40	72	136	264	48	80	144	272	96	160	288	192	320	384
1	4.5464	7.5551	4.3599	1.7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4001	253126	12892	12755	4652	9583	457876	388901	8622	1	0	0	0	0	2	2	0	1	1	0	2	2747	2084	0	0	0	0	2	5	0	0	0	4	0	0	0	0	1	0	5	4	1	769	0	0
2	4.5464	7.5551	4.3599	1.7115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3862	251623	12914	12669	4702	9575	455745	384729	8493	4	0	0	0	0	4	3	0	0	0	3	2	2716	2121	0	0	0	0	4	4	0	0	0	3	1	0	0	0	0	0	3	6	0	1337	1	0
3	4.5464	7.5551	4.3599	1.7229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4064	251944	12809	12525	4610	9677	455504	384855	8570	3	1	0	0	0	5	1	0	0	3	0	3	2687	2087	1	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	1	8	0	2184	1	0
4	4.5464	7.5551	4.3599	1.7342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3987	250721	12727	12870	4727	9573	455472	386717	8527	4	0	0	0	0	1	3	0	0	2	0	1	2701	2063	1	0	0	0	2	1	0	0	0	1	3	0	0	0	1	0	1	5	0	3234	0	3
5	4.5464	7.5551	4.3599	1.7455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3954	250848	12862	12899	4746	9743	457012	386527	8631	1	0	0	0	0	1	1	0	1	0	0	4	2635	2067	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	8	1	4321	1	3
6	4.5464	7.5551	4.3599	1.7567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3908	250146	12747	12886	4745	9748	454560	385132	8670	0	0	0	0	0	3	2	0	1	0	0	3	2610	2079	0	0	0	0	2	0	0	0	0	1	1	0	0	1	1	0	3	5	0	5190	0	0
7	4.5464	7.5551	4.3599	1.7678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3786	249744	12822	12580	4744	9773	454138	385326	8732	3	0	0	0	0	4	2	0	2	2	0	5	2650	1992	0	0	0	0	1	3	0	0	0	0	3	0	0	0	1	0	2	6	0	6027	2	0
8	4.5464	7.5551	4.3599	1.7788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3980	251227	12992	12857	4637	9716	455416	384792	8667	0	0	0	0	0	0	0	0	1	0	0	3	2568	2073	0	0	0	0	2	0	0	0	0	1	2	0	0	1	1	0	1	3	0	6679	0	1
9	4.5464	7.5551	4.3599	1.7898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3966	249971	12763	12706	4660	9908	455502	384550	8544	2	0	0	0	0	0	2	0	0	0	0	6	2680	2111	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	8	8	0	7014	0	1
10	4.5464	7.5551	4.3599	1.8007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3993	251787	12745	12960	4775	9883	454799	385283	8657	3	0	0	0	0	3	3	0	1	1	0	7	2631	2041	1	0	0	0	2	1	0	0	0	6	1	0	0	0	0	0	3	5	0	6821	0	0
11	4.5464	7.5551	4.3599	1.8115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4057	250457	12829	12752	4550	9889	454182	385872	8534	4	0	0	0	0	2	4	0	0	1	0	7	2587	2052	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	5	7	0	6355	1	1
12	4.5464	7.5551	4.3599	1.8223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3963	249391	12809	12760	4671	9847	452875	382189	8588	0	0	0	0	0	1	1	0	0	2	0	4	2563	2018	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	9	4	0	5616	0	0
13	4.5464	7.5551	4.3599	1.8330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4005	249774	12741	13208	4531	9841	454168	383618	8581	2	0	0	0	0	4	3	0	0	1	0	3	2664	2018	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	7	5	0	4764	0	1
14	4.5464	7.5551	4.3599	1.8437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4023	252529	12811	12845	4685	10064	455847	385126	8634	6	0	0	0	0	2	2	0	0	2	0	6	2732	2003	2	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	5	9	0	3743	1	1
15	4.5464	7.5551	4.3599	1.8543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3873	252277	13011	12862	4643	9771	452655	384114	8506	1	0	0	0	0	3	2	0	0	1	0	5	2628	2124	0	0	0	0	3	1	0	0	0	3	3	0	0	1	1	0	7	3	0	2687	0	1
16	4.5464	7.5551	4.3599	1.8648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3973	251179	12849	12793	4662	9928	452659	383208	8621	3	0	0	0	0	1	2	0	0	1	0	5	2749	2073	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	9	7	0	1717	3	0
17	4.5464	7.5551	4.3599	1.8753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3972	250892	12862	12810	4479	9960	452273	381853	8732	1	0	0	0	0	1	1	0	1	0	0	5	2651	1998	0	0	0	0	3	1	0	0	0	0	1	0	0	1	0	0	8	3	0	998	1	2
18	4.5464	7.5551	4.3599	1.8857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4014	251713	12932	12700	4550	9926	452050	381927	8655	2	0	0	0	0	1	1	0	0	0	0	3	2552	2057	0	0	0	0	1	0	0	0	0	3	2	0	0	0	1	0	8	2	0	522	0	0
19	4.5464	7.5551	4.3599	1.8960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3934	250926	12784	12847	4678	9970	453726	382408	8606	3	0	0	0	0	3	1	0	0	0	0	4	2605	1995	0	0	0	0	2	2	0	0	0	3	0	0	0	0	0	0	5	4	0	423	1	2
20	4.5464	7.5551	4.3599	1.9063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3858	250973	12677	12818	4604	9750	455121	383965	8613	1	0	0	0	0	3	3	0	0	1	0	2	2614	1989	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	6	8	0	681	0	0
21	4.5464	7.5551	4.3599	1.9166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3914	251830	12690	12773	4631	10045	454226	382965	8648	2	0	0	0	0	2	2	0	2	0	0	4	2592	2094	1	0	0	1	2	2	0	0	0	2	1	0	0	2	0	0	9	5	0	1255	1	2
22	4.5464	7.5551	4.3599	1.9268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3926	253015	12833	12757	4598	9860	455681	383380	8370	0	0	0	0	0	4	1	0	2	1	0	1	2773	2012	0	0	0	0	2	1	0	0	0	2	1	0	0	1	0	0	4	5	0	2063	2	0
23	4.5464	7.5551	4.3599	1.9369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3718	250886	12993	12702	4628	9575	453654	383689	8575	2	0	0	0	0	2	1	0	0	1	0	3	2705	2100	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	7	0	3010	1	0
24	4.5464	7.5551	4.3599	1.9470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4002	252277	12694	12829	4609	9700	454329	383800	8597	0	0	0	0	0	3	2	0	1	2	1	2	2591	2088	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	4	0	4038	0	1
25	4.5464	7.5551	4.3599	1.9570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4002	249671	12837	12686	4582	9602	453950	382861	8553	1	0	0	0	0	1	0	0	0	1	0	2	2580	1987	0	0	0	0	1	2	1	0	0	3	1	0	0	0	2	0	5	5	0	5153	0	0
26	4.5485	7.5563	4.3614	1.7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3890	249892	12888	12460	4679	9622	454168	384830	8555	1	0	0	0	0	1	2	0	3	2	0	3	2607	1930	1	1	0	0	1	1	0	0	0	2	0	0	0	0	2	0	4	3	0	550	1	0
