Setting	Current1	Current2	Current3	Current4	Current5	Current6	Current7	Current8	15	263	27	275	43	291	75	323	141	389	153	401	169	417	201	449	1	2	4	8	16	32	64	128	256	3	5	9	17	33	65	129	257	6	10	18	34	66	130	258	12	20	36	68	132	260	24	40	72	136	264	48	80	144	272	96	160	288	192	320	384
1	1.7900	1.7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3543	1973	12626	452015	504087	8961	8515	362475	8454	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	3902	0	6	394	0	1	6	2937	2	0	2	0	2	0	1
2	1.7900	1.7116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3516	1982	12618	450799	502451	8899	8717	361743	8504	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	4032	1	9	777	2	0	0	2893	6	0	2	0	4	0	3
3	1.7900	1.7230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3504	1921	12811	450321	500808	8819	8392	361046	8539	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3945	0	3	1512	1	0	5	2948	2	0	1	0	0	0	1
4	1.7900	1.7344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3403	1870	12715	448679	498993	9024	8513	360671	8376	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	3911	0	0	2244	0	0	4	2915	3	0	1	0	1	1	2
5	1.7900	1.7458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3594	1894	12794	449500	500110	8962	8657	360449	8479	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	3832	0	0	3104	2	2	6	2866	1	0	1	0	0	0	1
6	1.7900	1.7570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3487	1939	12697	450647	501000	8776	8608	360310	8399	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0	1	0	3981	1	2	4008	0	5	6	2842	1	0	0	1	2	0	3
7	1.7900	1.7682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3465	1963	12730	450631	501924	8974	8690	360176	8443	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	1	2	0	0	2	0	3956	3	0	4671	2	1	3	2992	5	0	1	0	1	0	0
8	1.7900	1.7793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3459	1983	12866	451754	502358	8983	8663	359993	8471	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	3	3	0	0	1	0	3938	0	1	5146	0	0	2	2977	2	0	0	0	3	0	3
9	1.7900	1.7904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3499	1854	12218	451364	503519	8832	8470	358687	8409	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	3989	1	2	5317	0	2	1	2828	3	0	1	0	4	0	0
10	1.7900	1.8013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3473	1970	12531	452108	502497	8962	8486	359652	8418	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	2	0	3998	2	1	5387	0	1	2	2946	4	0	2	0	5	0	2
11	1.7900	1.8122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3575	1954	12665	452003	501949	8873	8612	359905	8563	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	3968	2	2	5036	3	2	6	3006	0	0	0	0	5	0	1
