0.00587222	0.00006945	1540.00000000
0.00584492	0.00006377	1540.00100005
0.00585038	0.00006377	1540.00200010
0.00585584	0.00007514	1540.00300015
0.00586130	0.00006945	1540.00400020
0.00587222	0.00006945	1540.00500025
0.00587222	0.00006945	1540.00600030
0.00587769	0.00006945	1540.00700035
0.00586676	0.00006945	1540.00800040
0.00587769	0.00006377	1540.00900045
0.00587769	0.00007514	1540.01000050
0.00586676	0.00007514	1540.01100055
0.00588315	0.00006377	1540.01200060
0.00587769	0.00006945	1540.01300065
0.00588315	0.00006945	1540.01400070
0.00587222	0.00007514	1540.01500075
0.00586676	0.00006377	1540.01600080
0.00586676	0.00006945	1540.01700085
0.00586130	0.00007514	1540.01800090
0.00585584	0.00006945	1540.01900095
0.00585584	0.00007514	1540.02000100
0.00585038	0.00006945	1540.02100105
0.00585584	0.00006377	1540.02200110
0.00584492	0.00006945	1540.02300115
0.00587222	0.00006377	1540.02400120
0.00585038	0.00006377	1540.02500125
0.00586130	0.00005808	1540.02600130
0.00586130	0.00007514	1540.02700135
0.00586676	0.00006945	1540.02800140
0.00586130	0.00006945	1540.02900145
0.00588315	0.00006377	1540.03000150
0.00587769	0.00006945	1540.03100155
0.00587769	0.00006377	1540.03200160
0.00587769	0.00006945	1540.03300165
0.00586130	0.00006945	1540.03400170
0.00586130	0.00008082	1540.03500175
0.00585584	0.00007514	1540.03600180
0.00583946	0.00006945	1540.03700185
0.00583946	0.00006945	1540.03800190
0.00584492	0.00007514	1540.03900195
0.00584492	0.00006945	1540.04000200
0.00583946	0.00006945	1540.04100205
0.00585584	0.00006377	1540.04200210
0.00583946	0.00006377	1540.04300215
0.00585584	0.00007514	1540.04400220
0.00585038	0.00007514	1540.04500225
0.00586130	0.00007514	1540.04600230
0.00584492	0.00006945	1540.04700235
0.00586676	0.00006945	1540.04800240
0.00586130	0.00006945	1540.04900245
0.00587222	0.00006377	1540.05000250
0.00585584	0.00006945	1540.05100255
0.00586676	0.00006945	1540.05200260
0.00587222	0.00006945	1540.05300265
0.00585038	0.00007514	1540.05400270
0.00586676	0.00007514	1540.05500275
0.00586130	0.00007514	1540.05600280
0.00586130	0.00006945	1540.05700285
0.00584492	0.00006945	1540.05800290
0.00585038	0.00007514	1540.05900295
0.00585584	0.00007514	1540.06000300
0.00587222	0.00006945	1540.06100305
0.00586130	0.00006945	1540.06200310
0.00585038	0.00006945	1540.06300315
0.00585038	0.00006377	1540.06400320
0.00584492	0.00006945	1540.06500325
0.00585038	0.00007514	1540.06600330
0.00585584	0.00006377	1540.06700335
0.00584492	0.00006945	1540.06800340
0.00586130	0.00006945	1540.06900345
0.00586130	0.00006945	1540.07000350
0.00586676	0.00006945	1540.07100355
0.00586130	0.00006377	1540.07200360
0.00586676	0.00006945	1540.07300365
0.00585584	0.00008082	1540.07400370
0.00585584	0.00006945	1540.07500375
0.00585584	0.00006945	1540.07600380
0.00586130	0.00006945	1540.07700385
0.00585584	0.00006377	1540.07800390
0.00583399	0.00006945	1540.07900395
0.00583399	0.00006377	1540.08000400
0.00584492	0.00006945	1540.08100405
0.00583946	0.00006945	1540.08200410
0.00582853	0.00006945	1540.08300415
0.00582853	0.00005808	1540.08400420
0.00583946	0.00007514	1540.08500425
0.00584492	0.00006945	1540.08600430
0.00585038	0.00006945	1540.08700435
0.00585038	0.00006377	1540.08800440
0.00585038	0.00006945	1540.08900445
0.00584492	0.00007514	1540.09000450
0.00586130	0.00006377	1540.09100455
0.00585584	0.00006377	1540.09200460
0.00584492	0.00006945	1540.09300465
0.00585038	0.00006945	1540.09400470
0.00585584	0.00005239	1540.09500475
0.00585584	0.00007514	1540.09600480
0.00585038	0.00007514	1540.09700485
0.00583946	0.00006945	1540.09800490
0.00583946	0.00006377	1540.09900495
0.00585038	0.00007514	1540.10000500
0.00585584	0.00006377	1540.10100505
0.00584492	0.00006945	1540.10200510
0.00583946	0.00006377	1540.10300515
0.00583399	0.00006377	1540.10400520
0.00583946	0.00007514	1540.10500525
0.00583399	0.00006945	1540.10600530
0.00583399	0.00006945	1540.10700535
0.00584492	0.00006945	1540.10800540
0.00585038	0.00006377	1540.10900545
0.00585038	0.00006945	1540.11000550
